CaseID$,CNAME,STCODE,CCODE,TOTPOP,TOTMEMB,TOTCHUR,SDA_M,SDA_C,AOG_M,AOG_C,ABC_M,ABC_C,SBC_M,SBC_C,COB_M,COB_C,COGT_M,COGT_C,COGI_M,COGI_C,CGC_M,CGC_C,NAZRN_M,NAZRN_C,CCC_M,CCC_C,DOCIC_M,DOCIC_C,ARAPO_M,ARAPO_C,GRKAD_M,GRKAD_C,ERC_M,ERC_C,EUBC_M,EUBC_C,JEWS_M,JEWS_C,LDS_M,LDS_C,RLDS_M,RLDS_C,ALUTH_M,ALUTH_C,AELC_M,AELC_C,ELCA_M,ELCA_C,LCMS_M,LCMS_C,LUWS_M,LUWS_C,ULCA_M,ULCA_C,METH_M,METH_C,PCUS_M,PCUS_C,PCUSA_M,PCUSA_C,UPCNA_M,UPCNA_C,EPISC_M,EPISC_C,CRC_M,CRC_C,RCA_M,RCA_C,CATH_M,CATH_C,ACC_M,ACC_C,LAU_M,LAU_C,AMANA_M,AMANA_C,BAHAI_M,BAHAI_C,BAPGC_M,BAPGC_C,CUBA_M,CUBA_C,NABGC_M,NABGC_C,SDBGC_M,SDBGC_C,UNBAP_M,UNBAP_C,BPC_M,BPC_C,BRETO_M,BRETO_C,BRETP_M,BRETP_C,COGDU_M,COGDU_C,PLYBR_M,PLYBR_C,BRCHR_M,BRCHR_C,COCUS_M,COCUS_C,NJUSA_M,NJUSA_C,GCNJ_M,GCNJ_C,DIVSC_M,DIVSC_C,ACROC_M,ACROC_C,BEOC_M,BEOC_C,ECC_M,ECC_C,EFCA_M,EFCA_C,EMCCA_M,EMCCA_C,ACCA_M,ACCA_C,COG_M,COG_C,MISSB_M,MISSB_C,MCA_M,MCA_C,RSFC_M,RSFC_C,RSFGC_M,RSFGC_C,RSFF_M,RSFF_C,RSFPV_M,RSFPV_C,CYMF_M,CYMF_C,OYMFC_M,OYMFC_C,UCAMM_M,UCAMM_C,FSQU_M,FSQU_C,BICK_M,BICK_C,CUTLR_M,CUTLR_C,UELC_M,UELC_C,SELC_M,SELC_C,NEGM_M,NEGM_C,LUTHB_M,LUTHB_C,AELC_M2,AELC_C2,LUTHES_M,LUTHES_C,FINNL_M,FINNL_C,FINNS_M,FINNS_C,EVMEN_M,EVMEN_C,COMEN_M,COMEN_C,HUTTB_M,HUTTB_C,MENB_M,MENB_C,MENN_M,MENN_C,OOAMC_M,OOAMC_C,OOMEN_M,OOMEN_C,MENRE_M,MENRE_C,STMEN_M,STMEN_C,UMISS_M,UMISS_C,FMETH_M,FMETH_C,HMETH_M,HMETH_C,LRMET_M,LRMET_C,PRMET_M,PRMET_C,PRFRN_M,PRFRN_C,ZUAC_M,ZUAC_C,WESLN_M,WESLN_C,BOHMN_M,BOHMN_C,MORAV_M,MORAV_C,OCATH_M,OCATH_C,OBSC_M,OBSC_C,PENT_M,PENT_C,PENTH_M,PENTH_C,PILGH_M,PILGH_C,ARRPS_M,ARRPS_C,CPCH_M,CPCH_C,RECH_M,RECH_C,SOCBR_M,SOCBR_C,NSAC_M,NSAC_C,UNCHU_M,UNCHU_C,UBC_M,UBC_C,UCHRC_M,UCHRC_C,UCA_M,UCA_C,VEDS_M,VEDS_C,VLNTR_M,VLNTR_C,CGP_M,CGP_C
887,"Gray, KS",20,69,4894,1778,14,0,0,0,0,89,1,34,1,0,0,0,0,0,0,0,0,68,1,0,0,339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,3,0,0,0,0,0,0,46,1,0,0,0,0,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,"Greeley, KS",20,71,2010,584,6,0,0,41,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,190,1,0,0,64,1,0,0,0,0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,"Greenwood, KS",20,73,13574,5137,40,77,1,19,2,324,2,81,2,23,1,0,0,21,1,0,0,52,2,260,2,940,5,0,0,0,0,0,0,259,2,0,0,0,0,0,0,0,0,0,0,125,2,0,0,0,0,255,1,2078,10,0,0,214,2,0,0,8,1,0,0,0,0,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,"Hamilton, KS",20,75,3696,1381,10,0,0,19,1,12,1,0,0,0,0,0,0,11,1,0,0,0,0,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,2,0,0,293,2,0,0,0,0,0,0,0,0,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,"Harper, KS",20,77,10263,5064,38,56,1,95,4,459,5,0,0,0,0,0,0,51,1,0,1,48,1,154,1,1054,5,0,0,0,0,58,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,6,0,0,403,4,0,0,68,2,0,0,0,0,541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,2,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,"Harvey, KS",20,79,21698,9467,36,5,1,56,2,0,0,53,1,89,1,0,0,31,1,0,1,239,1,334,2,1430,3,0,0,0,0,166,2,747,2,0,0,0,0,0,0,0,0,0,0,0,0,447,2,0,0,0,0,1794,6,0,0,927,2,111,1,356,1,0,0,0,0,2137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,"Haskell, KS",20,81,2606,1316,7,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,91,1,0,0,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,3,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,"Hodgeman, KS",20,83,3310,1443,13,0,0,14,1,228,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1,0,0,0,0,602,3,0,0,0,0,0,1,0,0,0,0,0,0,452,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,"Jackson, KS",20,85,11098,5104,33,0,0,40,1,253,3,15,1,0,0,0,0,17,1,0,0,0,0,0,0,732,5,0,0,0,0,0,0,550,1,0,0,0,0,0,0,0,0,0,0,0,0,361,2,0,0,0,0,1956,11,0,0,400,2,45,1,38,1,0,0,0,0,697,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,"Jefferson, KS",20,87,11084,5858,35,0,0,59,1,235,2,0,0,62,1,0,0,0,0,0,0,0,0,0,0,827,4,0,0,0,0,0,0,1036,6,0,0,0,0,0,0,0,0,0,0,0,0,252,2,0,0,239,1,1412,7,0,0,352,2,0,0,0,0,0,0,0,0,1179,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,0,0,0,0,20,1,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,"Jewell, KS",20,89,9698,3588,33,0,0,58,2,94,1,0,0,33,2,0,0,0,0,0,0,117,1,98,1,633,7,0,0,0,0,0,0,591,6,0,0,0,0,0,0,0,0,0,0,150,2,0,0,0,0,0,0,1418,6,0,0,0,0,0,0,0,0,0,0,0,0,297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0
898,"Johnson, KS",20,91,62783,32877,68,0,0,123,2,1833,10,105,1,39,1,52,1,0,0,0,1,102,2,569,2,1721,6,0,0,0,0,0,0,216,1,0,0,0,0,78,1,748,3,0,0,0,0,1000,1,0,0,327,1,5559,14,0,0,2009,5,1340,2,1569,2,0,0,0,0,15445,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
899,"Kearny, KS",20,93,3492,1313,9,0,0,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,165,1,0,0,0,0,489,2,0,0,249,1,0,0,0,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,"Kingman, KS",20,95,10324,6835,33,0,0,20,1,370,2,49,1,0,0,0,0,0,0,0,0,30,1,0,0,986,4,0,0,0,0,0,0,185,1,0,0,0,0,0,0,0,0,0,0,0,0,363,1,0,0,0,0,2014,11,0,0,329,3,0,0,51,1,0,0,0,0,2418,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,"Kiowa, KS",20,97,4743,2004,9,0,0,57,1,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1,0,0,0,0,0,0,423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,3,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,"Labette, KS",20,99,29285,13761,70,94,2,365,4,1815,6,429,3,94,1,102,3,22,1,0,3,191,2,0,0,1827,6,0,0,0,0,0,0,758,4,0,0,0,0,22,1,0,0,0,0,0,0,257,2,0,0,0,0,4140,19,0,0,932,4,0,0,281,2,0,0,0,0,2230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0
903,"Lane, KS",20,101,2808,1243,9,8,1,20,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,3,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,"Leavenworth, KS",20,103,42361,13668,49,63,1,45,1,1162,7,0,0,0,0,0,0,0,0,0,0,63,1,249,2,677,2,0,0,0,0,107,1,199,1,130,0,0,0,135,2,0,0,0,0,0,0,1561,2,0,0,0,0,1861,12,0,0,792,1,0,0,1382,3,0,0,0,0,5158,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0
905,"Lincoln, KS",20,105,6643,3823,20,0,0,0,0,226,1,0,0,0,0,0,0,0,0,0,0,0,0,148,1,68,1,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,3,0,0,0,0,622,3,0,0,742,6,0,0,0,0,0,0,0,0,143,1,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,"Linn, KS",20,107,10053,2680,28,0,0,51,3,233,2,0,0,0,0,0,0,0,0,0,0,0,0,89,1,575,3,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1366,13,0,0,150,1,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,"Logan, KS",20,109,4206,1976,16,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,187,2,0,0,0,0,789,3,0,0,33,1,0,0,53,2,0,0,0,0,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,"Lyon, KS",20,111,26576,12965,45,19,1,33,1,890,2,59,1,0,0,0,0,50,1,0,0,93,1,607,2,1257,2,0,0,0,0,0,0,136,2,0,0,0,0,0,0,0,0,0,0,0,0,557,2,0,0,496,1,4506,13,0,0,991,2,141,2,306,1,0,0,0,0,2569,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
909,"McPherson, KS",20,113,23670,10201,43,0,0,31,1,0,0,0,0,572,2,0,0,50,1,0,0,103,1,340,1,823,5,0,0,0,0,181,1,78,1,0,0,0,0,0,0,0,0,3001,7,0,0,469,3,0,0,0,0,2476,7,0,0,663,2,0,0,35,1,0,0,0,0,522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,0,0,0,0,0,0,0,0,0,0,220,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,"Marion, KS",20,115,16307,8911,50,85,4,0,0,0,0,89,1,0,0,0,0,56,1,0,0,20,1,0,0,945,3,0,0,0,0,0,0,826,6,0,0,0,0,0,0,127,2,0,0,0,0,1515,6,0,0,294,1,1853,8,0,0,283,3,0,0,12,1,0,0,0,0,1426,5,0,0,0,0,0,0,0,0,0,0,0,0,420,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,3,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,"Marshall, KS",20,117,17926,11363,54,0,0,12,1,164,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,645,4,0,0,0,0,351,1,0,0,0,0,0,0,44,1,0,0,301,1,0,0,1376,6,0,0,579,3,2159,10,0,0,1063,7,161,1,141,3,0,0,0,0,4251,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
